"vehicle_id","title","description","url","make","model","year","mileage.value","mileage.unit","image_link","transmission","body_style","drivetrain","price","exterior_color","state_of_vehicle","fuel_type","sale_price","availability","vehicle_type","address.addr1","address.city","address.region","address.country","latitude","longitude","dealer_name"
"33750","2018 Mini Countryman Jcw 4WD 2.0L Auto 2.0L Turbo 5 Door","2018 Mini Countryman Jcw 4WD 2.0L Auto 2.0L Turbo 5 Door","https://www.4guys.co.nz/vehicle-details?id=3958442","MINI","Countryman","2018","57780","KM","https://data.autoplay.co.nz/image.ashx?id=96922172&w=800&h=600&l=true","Automatic","HATCHBACK","4X4","32800 NZD","Black","Used","GASOLINE","","available","car_truck","20 Arthur Porter Drive","Hamilton","Waikato","New Zealand","-37.753925","175.229511","4Guys Autobarn"
"33754","2020 Nissan X-Trail ST-L 7 Seater 2.5L Auto 5 Door 2WD (NZ New)","2020 Nissan X-Trail ST-L 7 Seater 2.5L Auto 5 Door 2WD (NZ New)","https://www.4guys.co.nz/vehicle-details?id=3960538","Nissan","X-Trail","2020","59100","KM","https://data.autoplay.co.nz/image.ashx?id=97769346&w=800&h=600&l=true","Automatic","SUV","","26800 NZD","Grey","Used","GASOLINE","","available","car_truck","20 Arthur Porter Drive","Hamilton","Waikato","New Zealand","-37.753925","175.229511","4Guys Autobarn"
"33755","2007 Holden Commodore Vz Sv6 Utility Auto 3.6L S/Cab Canopy","2007 Holden Commodore Vz Sv6 Utility Auto 3.6L S/Cab Canopy","https://www.4guys.co.nz/vehicle-details?id=3961943","Holden","Commodore","2007","189000","KM","https://data.autoplay.co.nz/image.ashx?id=97572802&w=800&h=600&l=true","Automatic","OTHER","","15800 NZD","Orange","Used","GASOLINE","","available","car_truck","20 Arthur Porter Drive","Hamilton","Waikato","New Zealand","-37.753925","175.229511","4Guys Autobarn"
"33757","2016 Mazda Axela 1.6L Sedan (Facelift) 5Spd Manual","2016 Mazda Axela 1.6L Sedan (Facelift) 5Spd Manual","https://www.4guys.co.nz/vehicle-details?id=3962109","Mazda","Axela","2016","79480","KM","https://data.autoplay.co.nz/image.ashx?id=97112552&w=800&h=600&l=true","Manual","SEDAN","","15800 NZD","Silver","Used","GASOLINE","","available","car_truck","20 Arthur Porter Drive","Hamilton","Waikato","New Zealand","-37.753925","175.229511","4Guys Autobarn"
"33759","2022 Audi RS4 Avant 450Hp Auto 2.9L Twin Turbo (NZ New)","2022 Audi RS4 Avant 450Hp Auto 2.9L Twin Turbo (NZ New)","https://www.4guys.co.nz/vehicle-details?id=3964187","Audi","RS4","2022","45634","KM","https://data.autoplay.co.nz/image.ashx?id=97113875&w=800&h=600&l=true","Automatic","OTHER","","109800 NZD","Grey","Used","GASOLINE","","available","car_truck","20 Arthur Porter Drive","Hamilton","Waikato","New Zealand","-37.753925","175.229511","4Guys Autobarn"
"33756","2014 Ford Ranger Xl D/Cab 2WD (NZ New) Auto 3.2L Turbo Diesel","2014 Ford Ranger Xl D/Cab 2WD (NZ New) Auto 3.2L Turbo Diesel","https://www.4guys.co.nz/vehicle-details?id=3965528","Ford","Ranger","2014","245750","KM","https://data.autoplay.co.nz/image.ashx?id=97572937&w=800&h=600&l=true","Automatic","OTHER","","16800 NZD","White","Used","DIESEL","","available","car_truck","20 Arthur Porter Drive","Hamilton","Waikato","New Zealand","-37.753925","175.229511","4Guys Autobarn"
"33761","2017 Nissan X-Trail 20X 4WD Auto 2.0L 5 Door","2017 Nissan X-Trail 20X 4WD Auto 2.0L 5 Door","https://www.4guys.co.nz/vehicle-details?id=3965529","Nissan","X-Trail","2017","78756","KM","https://data.autoplay.co.nz/image.ashx?id=97983029&w=800&h=600&l=true","Automatic","SUV","4X4","18800 NZD","Black","Used","GASOLINE","","available","car_truck","20 Arthur Porter Drive","Hamilton","Waikato","New Zealand","-37.753925","175.229511","4Guys Autobarn"
"33762","2019 Ldv T60 Luxury 4WD D/Cab Auto 2.8L Turbo Diesel","2019 Ldv T60 Luxury 4WD D/Cab Auto 2.8L Turbo Diesel","https://www.4guys.co.nz/vehicle-details?id=3965530","LDV","T60","2019","84438","KM","https://data.autoplay.co.nz/image.ashx?id=97573396&w=800&h=600&l=true","Automatic","OTHER","4X4","26800 NZD","Grey","Used","DIESEL","","available","car_truck","20 Arthur Porter Drive","Hamilton","Waikato","New Zealand","-37.753925","175.229511","4Guys Autobarn"
"33767","2023 Toyota Rav4 2.5L Limited Hybrid (NZ New) Auto 5 Door 4WD","2023 Toyota Rav4 2.5L Limited Hybrid (NZ New) Auto 5 Door 4WD","https://www.4guys.co.nz/vehicle-details?id=3965532","Toyota","RAV4","2023","45264","KM","https://data.autoplay.co.nz/image.ashx?id=97308039&w=800&h=600&l=true","Automatic","SUV","4X4","54800 NZD","Silver","Used","HYBRID","","available","car_truck","20 Arthur Porter Drive","Hamilton","Waikato","New Zealand","-37.753925","175.229511","4Guys Autobarn"
"33772","2021 Ford Ranger Wildtrak 3.2L 4X4 Auto 3.2L Turbo Diesel (NZ New)","2021 Ford Ranger Wildtrak 3.2L 4X4 Auto 3.2L Turbo Diesel (NZ New)","https://www.4guys.co.nz/vehicle-details?id=3966793","Ford","Ranger","2021","127480","KM","https://data.autoplay.co.nz/image.ashx?id=97770655&w=800&h=600&l=true","Automatic","OTHER","4X4","39800 NZD","White","Used","DIESEL","","available","car_truck","20 Arthur Porter Drive","Hamilton","Waikato","New Zealand","-37.753925","175.229511","4Guys Autobarn"
"33773","2007 Holden Commodore SS-V 6.0L Auto V8 Sedan","2007 Holden Commodore SS-V 6.0L Auto V8 Sedan","https://www.4guys.co.nz/vehicle-details?id=3967772","Holden","Commodore","2007","226825","KM","https://data.autoplay.co.nz/image.ashx?id=97181836&w=800&h=600&l=true","Automatic","SEDAN","","25800 NZD","Black","Used","GASOLINE","","available","car_truck","20 Arthur Porter Drive","Hamilton","Waikato","New Zealand","-37.753925","175.229511","4Guys Autobarn"
"33769","2017 Volkswagen Tiguan Highline 4Motion Auto 2.0L Tsi Turbo 4WD 5 Door (NZ New)","2017 Volkswagen Tiguan Highline 4Motion Auto 2.0L Tsi Turbo 4WD 5 Door (NZ New)","https://www.4guys.co.nz/vehicle-details?id=3969155","Volkswagen","Tiguan","2017","128446","KM","https://data.autoplay.co.nz/image.ashx?id=97573825&w=800&h=600&l=true","Automatic","SUV","4X4","18950 NZD","White","Used","GASOLINE","","available","car_truck","20 Arthur Porter Drive","Hamilton","Waikato","New Zealand","-37.753925","175.229511","4Guys Autobarn"
"33779","2014 Mitsubishi Lancer Gsr 2.0L (NZ New) Auto Sedan","2014 Mitsubishi Lancer Gsr 2.0L (NZ New) Auto Sedan","https://www.4guys.co.nz/vehicle-details?id=3970047","Mitsubishi","Lancer","2014","100899","KM","https://data.autoplay.co.nz/image.ashx?id=97771443&w=800&h=600&l=true","Automatic","SEDAN","","15800 NZD","Grey","Used","GASOLINE","","available","car_truck","20 Arthur Porter Drive","Hamilton","Waikato","New Zealand","-37.753925","175.229511","4Guys Autobarn"
"33780","2020 Mazda 3 20S L Pkg Hatch Back Auto 2.0L 5 Door","2020 Mazda 3 20S L Pkg Hatch Back Auto 2.0L 5 Door","https://www.4guys.co.nz/vehicle-details?id=3970502","Mazda","3","2020","23520","KM","https://data.autoplay.co.nz/image.ashx?id=97319878&w=800&h=600&l=true","Automatic","HATCHBACK","","32950 NZD","Black","Used","GASOLINE","","available","car_truck","20 Arthur Porter Drive","Hamilton","Waikato","New Zealand","-37.753925","175.229511","4Guys Autobarn"
"33775","2011 Nissan Juke ST 1.5L Auto 1.5L 5 Door Hatchback","2011 Nissan Juke ST 1.5L Auto 1.5L 5 Door Hatchback","https://www.4guys.co.nz/vehicle-details?id=3971141","Nissan","Juke","2011","126226","KM","https://data.autoplay.co.nz/image.ashx?id=97769665&w=800&h=600&l=true","Automatic","HATCHBACK","","8900 NZD","Black","Used","GASOLINE","","available","car_truck","20 Arthur Porter Drive","Hamilton","Waikato","New Zealand","-37.753925","175.229511","4Guys Autobarn"
"33785","2018 Holden Captiva Ltz 7 3.0L 4WD 7 Seater Auto 5 Door Lwb","2018 Holden Captiva Ltz 7 3.0L 4WD 7 Seater Auto 5 Door Lwb","https://www.4guys.co.nz/vehicle-details?id=3971142","Holden","Captiva","2018","95267","KM","https://data.autoplay.co.nz/image.ashx?id=97770216&w=800&h=600&l=true","Automatic","SUV","4X4","19800 NZD","Grey","Used","GASOLINE","","available","car_truck","20 Arthur Porter Drive","Hamilton","Waikato","New Zealand","-37.753925","175.229511","4Guys Autobarn"
"33786","2021 Ford Ranger Xlt D/Cab 2WD (NZ New) Auto 3.2L Turbo Diesel","2021 Ford Ranger Xlt D/Cab 2WD (NZ New) Auto 3.2L Turbo Diesel","https://www.4guys.co.nz/vehicle-details?id=3971143","Ford","Ranger","2021","132012","KM","https://data.autoplay.co.nz/image.ashx?id=97573434&w=800&h=600&l=true","Automatic","OTHER","","29800 NZD","White","Used","DIESEL","","available","car_truck","20 Arthur Porter Drive","Hamilton","Waikato","New Zealand","-37.753925","175.229511","4Guys Autobarn"
"33788","2019 Mazda 6 Gsx 2.5L Auto Sedan (NZ New)","2019 Mazda 6 Gsx 2.5L Auto Sedan (NZ New)","https://www.4guys.co.nz/vehicle-details?id=3972746","Mazda","6","2019","127165","KM","https://data.autoplay.co.nz/image.ashx?id=97573049&w=800&h=600&l=true","Automatic","SEDAN","","19800 NZD","Red","Used","GASOLINE","","available","car_truck","20 Arthur Porter Drive","Hamilton","Waikato","New Zealand","-37.753925","175.229511","4Guys Autobarn"
"33789","2016 Holden Captiva Lt 3.0L 4WD 7 Seater Auto 5 Door (NZ New)","2016 Holden Captiva Lt 3.0L 4WD 7 Seater Auto 5 Door (NZ New)","https://www.4guys.co.nz/vehicle-details?id=3972747","Holden","Captiva","2016","110095","KM","https://data.autoplay.co.nz/image.ashx?id=97308735&w=800&h=600&l=true","Automatic","SUV","4X4","16800 NZD","Black","Used","GASOLINE","","available","car_truck","20 Arthur Porter Drive","Hamilton","Waikato","New Zealand","-37.753925","175.229511","4Guys Autobarn"
"33790","2019 Ford Ranger Xlt 4X4 D/Cab Auto 3.2L Turbo Diesel","2019 Ford Ranger Xlt 4X4 D/Cab Auto 3.2L Turbo Diesel","https://www.4guys.co.nz/vehicle-details?id=3973116","Ford","Ranger","2019","87785","KM","https://data.autoplay.co.nz/image.ashx?id=97769258&w=800&h=600&l=true","Automatic","OTHER","4X4","35800 NZD","Silver","Used","DIESEL","","available","car_truck","20 Arthur Porter Drive","Hamilton","Waikato","New Zealand","-37.753925","175.229511","4Guys Autobarn"
"33792","2014 Toyota Aqua S 1.5L Hybrid Auto 5 Door","2014 Toyota Aqua S 1.5L Hybrid Auto 5 Door","https://www.4guys.co.nz/vehicle-details?id=3973822","Toyota","Aqua","2014","88748","KM","https://data.autoplay.co.nz/image.ashx?id=97771564&w=800&h=600&l=true","Automatic","HATCHBACK","","12800 NZD","Purple","Used","HYBRID","","available","car_truck","20 Arthur Porter Drive","Hamilton","Waikato","New Zealand","-37.753925","175.229511","4Guys Autobarn"
"33795","2015 Mitsubishi Lancer Gsr 2.0L (NZ New) Auto Sedan","2015 Mitsubishi Lancer Gsr 2.0L (NZ New) Auto Sedan","https://www.4guys.co.nz/vehicle-details?id=3980582","Mitsubishi","Lancer","2015","41380","KM","https://data.autoplay.co.nz/image.ashx?id=97981624&w=800&h=600&l=true","Automatic","SEDAN","","19800 NZD","Silver","Used","GASOLINE","","available","car_truck","20 Arthur Porter Drive","Hamilton","Waikato","New Zealand","-37.753925","175.229511","4Guys Autobarn"
"33796","2022 Ford Ranger Xlt D/Cab 2WD (NZ New) Auto (10Spd) 2.0L Bi-Turbo Diesel","2022 Ford Ranger Xlt D/Cab 2WD (NZ New) Auto (10Spd) 2.0L Bi-Turbo Diesel","https://www.4guys.co.nz/vehicle-details?id=3980583","Ford","Ranger","2022","70642","KM","https://data.autoplay.co.nz/image.ashx?id=97981797&w=800&h=600&l=true","Automatic","OTHER","","32800 NZD","Silver","Used","DIESEL","","available","car_truck","20 Arthur Porter Drive","Hamilton","Waikato","New Zealand","-37.753925","175.229511","4Guys Autobarn"
"33797","2022 Ford Ranger Xlt D/Cab 2WD (NZ New) Auto (10Spd) 2.0L Bi-Turbo Diesel","2022 Ford Ranger Xlt D/Cab 2WD (NZ New) Auto (10Spd) 2.0L Bi-Turbo Diesel","https://www.4guys.co.nz/vehicle-details?id=3980584","Ford","Ranger","2022","60732","KM","https://data.autoplay.co.nz/image.ashx?id=98284310&w=800&h=600&l=true","Automatic","OTHER","","33800 NZD","Silver","Used","DIESEL","","available","car_truck","20 Arthur Porter Drive","Hamilton","Waikato","New Zealand","-37.753925","175.229511","4Guys Autobarn"
"33798","2022 Ford Ranger Xlt D/Cab 2WD (NZ New) Auto (10Spd) 2.0L Bi-Turbo Diesel","2022 Ford Ranger Xlt D/Cab 2WD (NZ New) Auto (10Spd) 2.0L Bi-Turbo Diesel","https://www.4guys.co.nz/vehicle-details?id=3980585","Ford","Ranger","2022","75090","KM","https://data.autoplay.co.nz/image.ashx?id=97769443&w=800&h=600&l=true","Automatic","OTHER","","32800 NZD","Silver","Used","DIESEL","","available","car_truck","20 Arthur Porter Drive","Hamilton","Waikato","New Zealand","-37.753925","175.229511","4Guys Autobarn"
"33799","2022 Hyundai Kona Elite 1.6T AWD Autoi 1.6L Turbo 5 Door (NZ New)","2022 Hyundai Kona Elite 1.6T AWD Autoi 1.6L Turbo 5 Door (NZ New)","https://www.4guys.co.nz/vehicle-details?id=3980586","Hyundai","Kona","2022","57262","KM","https://data.autoplay.co.nz/image.ashx?id=97771112&w=800&h=600&l=true","Automatic","HATCHBACK","AWD","27800 NZD","Red","Used","GASOLINE","","available","car_truck","20 Arthur Porter Drive","Hamilton","Waikato","New Zealand","-37.753925","175.229511","4Guys Autobarn"
"33800","2015 Mercedes-Benz A 45 Amg A-Class Auto 2.0L Turbo 5 Door 4WD","2015 Mercedes-Benz A 45 Amg A-Class Auto 2.0L Turbo 5 Door 4WD","https://www.4guys.co.nz/vehicle-details?id=3981147","Mercedes-Benz","A 45","2015","50215","KM","https://data.autoplay.co.nz/image.ashx?id=97442886&w=800&h=600&l=true","Automatic","HATCHBACK","4X4","29950 NZD","White","Used","GASOLINE","","available","car_truck","20 Arthur Porter Drive","Hamilton","Waikato","New Zealand","-37.753925","175.229511","4Guys Autobarn"
"33801","2017 Audi S3 2.0T Quattro Sedan Auto 4 Door","2017 Audi S3 2.0T Quattro Sedan Auto 4 Door","https://www.4guys.co.nz/vehicle-details?id=3981148","Audi","S3","2017","50300","KM","https://data.autoplay.co.nz/image.ashx?id=97442903&w=800&h=600&l=true","Automatic","SEDAN","4X4","34800 NZD","White","Used","GASOLINE","","available","car_truck","20 Arthur Porter Drive","Hamilton","Waikato","New Zealand","-37.753925","175.229511","4Guys Autobarn"
"33802","2016 Audi S3 2.0T Quattro Sportback Auto 2.0L Turbo 5 Door 4WD","2016 Audi S3 2.0T Quattro Sportback Auto 2.0L Turbo 5 Door 4WD","https://www.4guys.co.nz/vehicle-details?id=3981149","Audi","S3","2016","37420","KM","https://data.autoplay.co.nz/image.ashx?id=97442938&w=800&h=600&l=true","Automatic","HATCHBACK","4X4","34800 NZD","White","Used","GASOLINE","","available","car_truck","20 Arthur Porter Drive","Hamilton","Waikato","New Zealand","-37.753925","175.229511","4Guys Autobarn"
"33805","2014 Bmw 116i M Sport Hatch Back (Facelift) Auto 1.6L 5 Door","2014 Bmw 116i M Sport Hatch Back (Facelift) Auto 1.6L 5 Door","https://www.4guys.co.nz/vehicle-details?id=3982508","BMW","116i","2014","56935","KM","https://data.autoplay.co.nz/image.ashx?id=97770355&w=800&h=600&l=true","Automatic","HATCHBACK","","13800 NZD","White","Used","GASOLINE","","available","car_truck","20 Arthur Porter Drive","Hamilton","Waikato","New Zealand","-37.753925","175.229511","4Guys Autobarn"
"33809","2018 Mercedes-Benz A 45 Amg A-Class Auto 2.0L Turbo 5 Door","2018 Mercedes-Benz A 45 Amg A-Class Auto 2.0L Turbo 5 Door","https://www.4guys.co.nz/vehicle-details?id=3982509","Mercedes-Benz","A 45","2018","36862","KM","https://data.autoplay.co.nz/image.ashx?id=97494518&w=800&h=600&l=true","Automatic","HATCHBACK","","38600 NZD","Black","Used","GASOLINE","","available","car_truck","20 Arthur Porter Drive","Hamilton","Waikato","New Zealand","-37.753925","175.229511","4Guys Autobarn"
"33811","2019 Chevrolet Corvette C7 Z51 3Lt Grand Sport Auto 6.2L V8 (470hp) Coupe","2019 Chevrolet Corvette C7 Z51 3Lt Grand Sport Auto 6.2L V8 (470hp) Coupe","https://www.4guys.co.nz/vehicle-details?id=3983077","Chevrolet","Corvette","2019","29096","KM","https://data.autoplay.co.nz/image.ashx?id=97572723&w=800&h=600&l=true","Automatic","COUPE","","129800 NZD","White","Used","GASOLINE","","available","car_truck","20 Arthur Porter Drive","Hamilton","Waikato","New Zealand","-37.753925","175.229511","4Guys Autobarn"
"33791","2021 Hyundai Tucson Elite Mpi 2.0L (NZ New) Auto 5 Door","2021 Hyundai Tucson Elite Mpi 2.0L (NZ New) Auto 5 Door","https://www.4guys.co.nz/vehicle-details?id=3983083","Hyundai","Tucson","2021","36647","KM","https://data.autoplay.co.nz/image.ashx?id=97738333&w=800&h=600&l=true","Automatic","SUV","","32800 NZD","Grey","Used","GASOLINE","","available","car_truck","20 Arthur Porter Drive","Hamilton","Waikato","New Zealand","-37.753925","175.229511","4Guys Autobarn"
"33810","2017 Toyota C-Hr G 1.8L Hybrid Auto 5 Door 2WD","2017 Toyota C-Hr G 1.8L Hybrid Auto 5 Door 2WD","https://www.4guys.co.nz/vehicle-details?id=3983085","Toyota","C-HR","2017","72377","KM","https://data.autoplay.co.nz/image.ashx?id=97499268&w=800&h=600&l=true","Automatic","SUV","","24800 NZD","Silver","Used","HYBRID","","available","car_truck","20 Arthur Porter Drive","Hamilton","Waikato","New Zealand","-37.753925","175.229511","4Guys Autobarn"
"33758","2011 Kia Optima Ex 2.4L (Facelift) Auto Sedan","2011 Kia Optima Ex 2.4L (Facelift) Auto Sedan","https://www.4guys.co.nz/vehicle-details?id=3983217","Kia","Optima","2011","129000","KM","https://data.autoplay.co.nz/image.ashx?id=97771660&w=800&h=600&l=true","Automatic","SEDAN","","13800 NZD","Grey","Used","GASOLINE","","available","car_truck","20 Arthur Porter Drive","Hamilton","Waikato","New Zealand","-37.753925","175.229511","4Guys Autobarn"
"33807","2022 Mitsubishi Outlander Vrx 2.5L 7 Seater Auto 5 Door 4WD 9NZ New)","2022 Mitsubishi Outlander Vrx 2.5L 7 Seater Auto 5 Door 4WD 9NZ New)","https://www.4guys.co.nz/vehicle-details?id=3983219","Mitsubishi","Outlander","2022","62116","KM","https://data.autoplay.co.nz/image.ashx?id=97982219&w=800&h=600&l=true","Automatic","SUV","4X4","38950 NZD","Black","Used","GASOLINE","","available","car_truck","20 Arthur Porter Drive","Hamilton","Waikato","New Zealand","-37.753925","175.229511","4Guys Autobarn"
"33812","2021 Mitsubishi Outlander Ls 2.4L 7 Seater (NZ New) Auto 5 Door 2WD","2021 Mitsubishi Outlander Ls 2.4L 7 Seater (NZ New) Auto 5 Door 2WD","https://www.4guys.co.nz/vehicle-details?id=3983220","Mitsubishi","Outlander","2021","93050","KM","https://data.autoplay.co.nz/image.ashx?id=97499890&w=800&h=600&l=true","Automatic","SUV","","24800 NZD","Black","Used","GASOLINE","","available","car_truck","20 Arthur Porter Drive","Hamilton","Waikato","New Zealand","-37.753925","175.229511","4Guys Autobarn"
"33813","2016 Chevrolet Camaro 2SS Coupe (2016) Auto 6.2L V8 (455hp) Coupe","2016 Chevrolet Camaro 2SS Coupe (2016) Auto 6.2L V8 (455hp) Coupe","https://www.4guys.co.nz/vehicle-details?id=3985522","Chevrolet","Camaro","2016","31340","KM","https://data.autoplay.co.nz/image.ashx?id=97770797&w=800&h=600&l=true","Automatic","COUPE","","72800 NZD","White","Used","GASOLINE","","available","car_truck","20 Arthur Porter Drive","Hamilton","Waikato","New Zealand","-37.753925","175.229511","4Guys Autobarn"
"33563","2023 Hyundai Santa Fe Limited 7 Seater (NZ New) Auto 2.2L Turbo Diesel","2023 Hyundai Santa Fe Limited 7 Seater (NZ New) Auto 2.2L Turbo Diesel","https://www.4guys.co.nz/vehicle-details?id=3986180","Hyundai","Santa Fe","2023","26140","KM","https://data.autoplay.co.nz/image.ashx?id=97611518&w=800&h=600&l=true","Automatic","SUV","","59800 NZD","Blue","Used","DIESEL","","available","car_truck","20 Arthur Porter Drive","Hamilton","Waikato","New Zealand","-37.753925","175.229511","4Guys Autobarn"
"33815","2016 Mercedes-Benz Gla 45 Amg 4Matic Auto 2.0L Turbo 5 Door 4WD","2016 Mercedes-Benz Gla 45 Amg 4Matic Auto 2.0L Turbo 5 Door 4WD","https://www.4guys.co.nz/vehicle-details?id=3988462","Mercedes-Benz","GLA 45","2016","54693","KM","https://data.autoplay.co.nz/image.ashx?id=97710123&w=800&h=600&l=true","Automatic","SUV","4X4","32800 NZD","White","Used","GASOLINE","","available","car_truck","20 Arthur Porter Drive","Hamilton","Waikato","New Zealand","-37.753925","175.229511","4Guys Autobarn"
"33817","2014 Ford Ranger Xl C/Cab Flatdeck 4X4 6Spd Manual 3.2L Turbo Diesel (NZ New)","2014 Ford Ranger Xl C/Cab Flatdeck 4X4 6Spd Manual 3.2L Turbo Diesel (NZ New)","https://www.4guys.co.nz/vehicle-details?id=3990061","Ford","Ranger","2014","136158","KM","https://data.autoplay.co.nz/image.ashx?id=97982080&w=800&h=600&l=true","Manual","OTHER","4X4","24800 NZD","White","Used","DIESEL","","available","car_truck","20 Arthur Porter Drive","Hamilton","Waikato","New Zealand","-37.753925","175.229511","4Guys Autobarn"
"33819","2007 Holden Commodore Ve Sv6 Auto 3.6L Sedan (NZ New)","2007 Holden Commodore Ve Sv6 Auto 3.6L Sedan (NZ New)","https://www.4guys.co.nz/vehicle-details?id=3990062","Holden","Commodore","2007","168800","KM","https://data.autoplay.co.nz/image.ashx?id=97770417&w=800&h=600&l=true","Automatic","SEDAN","","15900 NZD","White","Used","GASOLINE","","available","car_truck","20 Arthur Porter Drive","Hamilton","Waikato","New Zealand","-37.753925","175.229511","4Guys Autobarn"
"33823","2020 Holden Acadia Lt 7 Seater (NZ New) Auto 3.6L 5 Door 4WD","2020 Holden Acadia Lt 7 Seater (NZ New) Auto 3.6L 5 Door 4WD","https://www.4guys.co.nz/vehicle-details?id=3990366","Holden","Acadia","2020","83258","KM","https://data.autoplay.co.nz/image.ashx?id=97983507&w=800&h=600&l=true","Automatic","SUV","4X4","28950 NZD","Black","Used","GASOLINE","","available","car_truck","20 Arthur Porter Drive","Hamilton","Waikato","New Zealand","-37.753925","175.229511","4Guys Autobarn"
"33825","2019 Holden Commodore Lt Wagon Auto 2.0L Turbo (NZ New)","2019 Holden Commodore Lt Wagon Auto 2.0L Turbo (NZ New)","https://www.4guys.co.nz/vehicle-details?id=3990368","Holden","Commodore","2019","95800","KM","https://data.autoplay.co.nz/image.ashx?id=98284655&w=800&h=600&l=true","Automatic","OTHER","","22800 NZD","Black","Used","GASOLINE","","available","car_truck","20 Arthur Porter Drive","Hamilton","Waikato","New Zealand","-37.753925","175.229511","4Guys Autobarn"
"33826","2020 Ford F150 Shelby Supersnake 4WD (770Hp) Auto 5.0L V8 S/C Regular Cab (Lh Steer)","2020 Ford F150 Shelby Supersnake 4WD (770Hp) Auto 5.0L V8 S/C Regular Cab (Lh Steer)","https://www.4guys.co.nz/vehicle-details?id=3993460","Ford","F150","2020","28894","KM","https://data.autoplay.co.nz/image.ashx?id=97983874&w=800&h=600&l=true","Automatic","OTHER","4X4","169800 NZD","Grey","Used","GASOLINE","","available","car_truck","20 Arthur Porter Drive","Hamilton","Waikato","New Zealand","-37.753925","175.229511","4Guys Autobarn"
"33832","2020 Dodge Challenger R/T Scatpack Widebody Auto 6.4L V8 (485hp) Coupe","2020 Dodge Challenger R/T Scatpack Widebody Auto 6.4L V8 (485hp) Coupe","https://www.4guys.co.nz/vehicle-details?id=3993461","Dodge","Challenger","2020","22182","KM","https://data.autoplay.co.nz/image.ashx?id=97981439&w=800&h=600&l=true","Automatic","COUPE","","109800 NZD","Indigo Blue","Used","GASOLINE","","available","car_truck","20 Arthur Porter Drive","Hamilton","Waikato","New Zealand","-37.753925","175.229511","4Guys Autobarn"
"33818","2009 Nissan X-Trail 20X 4WD Auto 2.0L 5 Door","2009 Nissan X-Trail 20X 4WD Auto 2.0L 5 Door","https://www.4guys.co.nz/vehicle-details?id=3993485","Nissan","X-Trail","2009","150134","KM","https://data.autoplay.co.nz/image.ashx?id=98284263&w=800&h=600&l=true","Automatic","SUV","4X4","11600 NZD","Silver","Used","GASOLINE","","available","car_truck","20 Arthur Porter Drive","Hamilton","Waikato","New Zealand","-37.753925","175.229511","4Guys Autobarn"
"33827","2022 Mitsubishi Triton Glxr D/Cab 2WD Auto 2.4L Turbo Diesel (NZ New)","2022 Mitsubishi Triton Glxr D/Cab 2WD Auto 2.4L Turbo Diesel (NZ New)","https://www.4guys.co.nz/vehicle-details?id=3993487","Mitsubishi","Triton","2022","97080","KM","https://data.autoplay.co.nz/image.ashx?id=97982123&w=800&h=600&l=true","Automatic","OTHER","","32800 NZD","White","Used","DIESEL","","available","car_truck","20 Arthur Porter Drive","Hamilton","Waikato","New Zealand","-37.753925","175.229511","4Guys Autobarn"
"33828","2018 Jeep Wrangler Sport Unlimted Auto 3.6L 5 Door 4WD (NZ New)","2018 Jeep Wrangler Sport Unlimted Auto 3.6L 5 Door 4WD (NZ New)","https://www.4guys.co.nz/vehicle-details?id=3993488","Jeep","Wrangler","2018","51920","KM","https://data.autoplay.co.nz/image.ashx?id=97982533&w=800&h=600&l=true","Automatic","SUV","4X4","44800 NZD","Black","Used","GASOLINE","","available","car_truck","20 Arthur Porter Drive","Hamilton","Waikato","New Zealand","-37.753925","175.229511","4Guys Autobarn"
"33829","2021 Renault Koleos Intens Sport 4WD Auto 2.5L 5 Door (NZ New)","2021 Renault Koleos Intens Sport 4WD Auto 2.5L 5 Door (NZ New)","https://www.4guys.co.nz/vehicle-details?id=3993489","Renault","Koleos","2021","55700","KM","https://data.autoplay.co.nz/image.ashx?id=97981718&w=800&h=600&l=true","Automatic","SUV","4X4","32800 NZD","Grey","Used","GASOLINE","","available","car_truck","20 Arthur Porter Drive","Hamilton","Waikato","New Zealand","-37.753925","175.229511","4Guys Autobarn"
"33833","2023 Nissan X-Trail ST-L 7 Seater 2.5L Auto 5 Door 4WD (Facelift - NZ New)","2023 Nissan X-Trail ST-L 7 Seater 2.5L Auto 5 Door 4WD (Facelift - NZ New)","https://www.4guys.co.nz/vehicle-details?id=3993493","Nissan","X-Trail","2023","103680","KM","https://data.autoplay.co.nz/image.ashx?id=97808235&w=800&h=600&l=true","Automatic","SUV","4X4","31800 NZD","Blue","Used","GASOLINE","","available","car_truck","20 Arthur Porter Drive","Hamilton","Waikato","New Zealand","-37.753925","175.229511","4Guys Autobarn"
"33834","2023 Hyundai Santa Fe Limited 7 Seater (NZ New) Auto 2.2L Turbo Diesel 4WD","2023 Hyundai Santa Fe Limited 7 Seater (NZ New) Auto 2.2L Turbo Diesel 4WD","https://www.4guys.co.nz/vehicle-details?id=3993494","Hyundai","Santa Fe","2023","47925","KM","https://data.autoplay.co.nz/image.ashx?id=97981914&w=800&h=600&l=true","Automatic","SUV","4X4","54800 NZD","Black","Used","DIESEL","","available","car_truck","20 Arthur Porter Drive","Hamilton","Waikato","New Zealand","-37.753925","175.229511","4Guys Autobarn"
